modelo,tipo,imagen_idx,paso,prob
BEiT,insertion,2,33,0.9802044034004211
BEiT,insertion,2,34,0.9820039868354797
BEiT,insertion,2,35,0.980221688747406
BEiT,insertion,2,36,0.9810330867767334
BEiT,insertion,2,37,0.9789319634437561
BEiT,insertion,2,38,0.9775146245956421
BEiT,insertion,2,39,0.9729271531105042
BEiT,insertion,2,40,0.9707621335983276
BEiT,insertion,2,41,0.9676215052604675
BEiT,insertion,2,42,0.9614060521125793
BEiT,insertion,2,43,0.9677978754043579
BEiT,insertion,2,44,0.9689747095108032
BEiT,insertion,2,45,0.9791405200958252
BEiT,insertion,2,46,0.984490692615509
BEiT,insertion,2,47,0.9789577722549438
BEiT,insertion,2,48,0.9793816804885864
BEiT,insertion,2,49,0.9727712273597717
BEiT,insertion,3,0,0.34732764959335327
BEiT,insertion,3,1,0.8191311359405518
BEiT,insertion,3,2,0.7402401566505432
BEiT,insertion,3,3,0.7953950762748718
BEiT,insertion,3,4,0.8063781261444092
BEiT,insertion,3,5,0.8601244688034058
BEiT,insertion,3,6,0.8785802721977234
BEiT,insertion,3,7,0.9057456851005554
BEiT,insertion,3,8,0.8954170346260071
BEiT,insertion,3,9,0.9047995805740356
BEiT,insertion,3,10,0.8983864784240723
BEiT,insertion,3,11,0.8982241749763489
BEiT,insertion,3,12,0.9097135663032532
BEiT,insertion,3,13,0.9342299699783325
BEiT,insertion,3,14,0.9104539155960083
BEiT,insertion,3,15,0.9145712852478027
BEiT,insertion,3,16,0.9355798363685608
BEiT,insertion,3,17,0.9626110792160034
BEiT,insertion,3,18,0.9691417217254639
BEiT,insertion,3,19,0.9679765701293945
BEiT,insertion,3,20,0.9691175818443298
BEiT,insertion,3,21,0.9697256684303284
BEiT,insertion,3,22,0.9679468870162964
BEiT,insertion,3,23,0.9691391587257385
BEiT,insertion,3,24,0.9640369415283203
BEiT,insertion,3,25,0.9631887078285217
BEiT,insertion,3,26,0.968458354473114
BEiT,insertion,3,27,0.9668812155723572
BEiT,insertion,3,28,0.9639366865158081
BEiT,insertion,3,29,0.9610933065414429
BEiT,insertion,3,30,0.9675942659378052
BEiT,insertion,3,31,0.9670946598052979
BEiT,insertion,3,32,0.962176501750946
BEiT,insertion,3,33,0.9692620038986206
BEiT,insertion,3,34,0.9687614440917969
BEiT,insertion,3,35,0.9719638824462891
BEiT,insertion,3,36,0.9724177122116089
BEiT,insertion,3,37,0.9716298580169678
BEiT,insertion,3,38,0.9751275777816772
BEiT,insertion,3,39,0.9743067622184753
BEiT,insertion,3,40,0.9811968207359314
BEiT,insertion,3,41,0.9785747528076172
BEiT,insertion,3,42,0.9795382618904114
BEiT,insertion,3,43,0.9791881442070007
BEiT,insertion,3,44,0.9806197881698608
BEiT,insertion,3,45,0.9810676574707031
BEiT,insertion,3,46,0.9843442440032959
BEiT,insertion,3,47,0.9829044938087463
BEiT,insertion,3,48,0.9791181087493896
BEiT,insertion,3,49,0.980082094669342
BEiT,pixel_flipping,0,0,0.9611976146697998
BEiT,pixel_flipping,0,1,0.9134982824325562
BEiT,pixel_flipping,0,2,0.9060298800468445
BEiT,pixel_flipping,0,3,0.8965761065483093
BEiT,pixel_flipping,0,4,0.9020322561264038
BEiT,pixel_flipping,0,5,0.8426364660263062
BEiT,pixel_flipping,0,6,0.8581440448760986
BEiT,pixel_flipping,0,7,0.8365759253501892
BEiT,pixel_flipping,0,8,0.8381286859512329
BEiT,pixel_flipping,0,9,0.8230810165405273
BEiT,pixel_flipping,0,10,0.8313904404640198
BEiT,pixel_flipping,0,11,0.7805729508399963
BEiT,pixel_flipping,0,12,0.7860332131385803
BEiT,pixel_flipping,0,13,0.6959001421928406
